224 57,LUND                ,1364
224 58,LUND                ,772
224 60,LUND                ,1243
224 64,LUND                ,791
224 65,LUND                ,817
224 66,LUND                ,905
224 67,LUND                ,1569
224 68,LUND                ,1856
224 71,LUND                ,1862
224 72,LUND                ,2100
224 73,LUND                ,751
224 74,LUND                ,1595
224 75,LUND                ,1140
224 76,LUND                ,1245
224 77,LUND                ,1560
224 78,LUND                ,623
224 79,LUND                ,838
225 91,LUND                ,634
225 92,LUND                ,317
225 93,LUND                ,81
225 94,LUND                ,422
226 39,LUND                ,484
226 42,LUND                ,1731
226 43,LUND                ,1376
226 44,LUND                ,1305
226 45,LUND                ,793
226 46,LUND                ,1392
226 47,LUND                ,2164
226 48,LUND                ,878
226 49,LUND                ,1683
226 50,LUND                ,472
226 51,LUND                ,1494
226 52,LUND                ,1803
226 53,LUND                ,1270
226 54,LUND                ,1549
226 55,LUND                ,2224
226 57,LUND                ,1530
226 60,LUND                ,68
227 30,LUND                ,1758
227 31,LUND                ,2428
227 32,LUND                ,737
227 33,LUND                ,687
227 34,LUND                ,1416
227 35,LUND                ,1039
227 36,LUND                ,1480
227 38,LUND                ,1726
227 60,LUND                ,274
227 61,LUND                ,2
227 62,LUND                ,1651
227 63,LUND                ,198
227 64,LUND                ,4
230 41,KLÃ…GERUP            ,200
230 53,ALNARP              ,107
231 31,TRELLEBORG          ,601
231 32,TRELLEBORG          ,2128
231 33,TRELLEBORG          ,845
231 34,TRELLEBORG          ,1823
231 36,TRELLEBORG          ,1085
231 38,TRELLEBORG          ,1526
231 42,TRELLEBORG          ,768
231 43,TRELLEBORG          ,1039
231 44,TRELLEBORG          ,1403
231 45,TRELLEBORG          ,1634
231 51,TRELLEBORG          ,941
231 52,TRELLEBORG          ,808
231 53,TRELLEBORG          ,1048
231 54,TRELLEBORG          ,952
231 55,TRELLEBORG          ,1144
231 56,TRELLEBORG          ,990
231 62,TRELLEBORG          ,1385
231 63,TRELLEBORG          ,1809
231 64,TRELLEBORG          ,1331
231 65,TRELLEBORG          ,1043
231 66,TRELLEBORG          ,1399
231 67,TRELLEBORG          ,409
231 68,TRELLEBORG          ,1300
231 70,ANDERSLÃ–V           ,1897
231 72,ANDERSLÃ–V           ,344
231 73,ANDERSLÃ–V           ,584
231 75,BEDDINGESTRAND      ,773
231 76,BEDDINGESTRAND      ,563
231 78,SMYGEHAMN           ,734
231 79,SMYGEHAMN           ,583
231 91,TRELLEBORG          ,953
231 92,TRELLEBORG          ,1744
231 93,TRELLEBORG          ,2033
231 94,TRELLEBORG          ,696
231 95,TRELLEBORG          ,963
231 96,TRELLEBORG          ,678
231 97,KLAGSTORP           ,1128
231 98,KLAGSTORP           ,511
231 99,KLAGSTORP           ,542
232 31,ARLÃ–V               ,1078
232 32,ARLÃ–V               ,836
232 33,ARLÃ–V               ,1847
232 34,ARLÃ–V               ,1254
232 35,ARLÃ–V               ,1867
232 36,ARLÃ–V               ,1253
232 37,ARLÃ–V               ,85
232 38,ARLÃ–V               ,1944
232 39,ARLÃ–V               ,552
232 41,ARLÃ–V               ,24
232 51,Ã…KARP               ,1270
232 52,Ã…KARP               ,1037
232 53,Ã…KARP               ,1603
232 54,Ã…KARP               ,1947
232 61,ARLÃ–V               ,13
232 91,ARLÃ–V               ,455
233 31,SVEDALA             ,623
233 32,SVEDALA             ,643
233 33,SVEDALA             ,1044
233 34,SVEDALA             ,1027
233 35,SVEDALA             ,1181
233 36,SVEDALA             ,984
233 37,SVEDALA             ,993
233 38,SVEDALA             ,1039
233 39,SVEDALA             ,868
233 41,SVEDALA             ,769
233 42,SVEDALA             ,865
233 43,SVEDALA             ,1017
233 51,SVEDALA             ,4
233 61,BARA                ,571
233 62,BARA                ,276
233 63,BARA                ,979
233 64,BARA                ,815
233 65,BARA                ,1017
233 75,KLÃ…GERUP            ,1246
233 76,KLÃ…GERUP            ,1016
233 91,SVEDALA             ,920
233 92,SVEDALA             ,770
233 93,SVEDALA             ,614
233 94,SVEDALA             ,311
234 31,LOMMA               ,1005
234 32,LOMMA               ,1158
234 33,LOMMA               ,917
234 34,LOMMA               ,374
234 35,LOMMA               ,726
234 36,LOMMA               ,813
234 37,LOMMA               ,1197
234 38,LOMMA               ,1258
234 39,LOMMA               ,762
234 40,LOMMA               ,224
234 41,LOMMA               ,906
234 42,LOMMA               ,823
234 43,LOMMA               ,1410
235 31,VELLINGE            ,432
235 32,VELLINGE            ,3
235 33,VELLINGE            ,901
235 34,VELLINGE            ,901
235 35,VELLINGE            ,1367
235 36,VELLINGE            ,838
235 37,VELLINGE            ,1109
235 38,VELLINGE            ,695
235 39,VELLINGE            ,103
235 41,VELLINGE            ,812
235 91,VELLINGE            ,1117
235 92,VELLINGE            ,1312
235 93,VELLINGE            ,647
235 94,VELLINGE            ,917
235 99,VELLINGE            ,1108
236 31,HÃ–LLVIKEN           ,1426
236 32,HÃ–LLVIKEN           ,1074
236 33,HÃ–LLVIKEN           ,1229
236 34,HÃ–LLVIKEN           ,1515
236 35,HÃ–LLVIKEN           ,1330
236 36,HÃ–LLVIKEN           ,994
236 37,HÃ–LLVIKEN           ,985
236 38,HÃ–LLVIKEN           ,1445
236 41,HÃ–LLVIKEN           ,1380
236 42,HÃ–LLVIKEN           ,1215
236 51,HÃ–LLVIKEN           ,530
236 61,HÃ–LLVIKEN           ,367
236 91,HÃ–LLVIKEN           ,819
237 31,BJÃ„RRED             ,1248
237 32,BJÃ„RRED             ,1032
237 33,BJÃ„RRED             ,898
237 34,BJÃ„RRED             ,1223
237 35,BJÃ„RRED             ,1109
237 36,BJÃ„RRED             ,1302
237 37,BJÃ„RRED             ,1431
237 41,BJÃ„RRED             ,700
237 42,BJÃ„RRED             ,445
237 91,BJÃ„RRED             ,899
238 30,OXIE                ,596
238 31,OXIE                ,726
238 32,OXIE                ,867
238 33,OXIE                ,837
238 34,OXIE                ,538
238 35,OXIE                ,391
238 36,OXIE                ,825
238 37,OXIE                ,1060
238 38,OXIE                ,692
238 39,OXIE                ,1011
238 40,OXIE                ,1322
238 41,OXIE                ,1088
238 42,OXIE                ,1200
238 43,OXIE                ,1073
239 30,SKANÃ–R              ,622
239 31,SKANÃ–R              ,1017
239 32,SKANÃ–R              ,980
239 33,SKANÃ–R              ,402
239 34,SKANÃ–R              ,783
239 35,SKANÃ–R              ,858
239 40,FALSTERBO           ,647
239 41,FALSTERBO           ,497
239 42,FALSTERBO           ,1099
241 30,ESLÃ–V               ,1911
241 31,ESLÃ–V               ,2443
241 32,ESLÃ–V               ,1608
241 33,ESLÃ–V               ,1587
241 34,ESLÃ–V               ,2080
241 35,ESLÃ–V               ,3195
241 36,ESLÃ–V               ,1389
241 37,ESLÃ–V               ,1472
241 38,ESLÃ–V               ,895
241 39,ESLÃ–V               ,1235
241 40,ESLÃ–V               ,7
241 61,LÃ–BERÃ–D             ,1073
241 62,LÃ–BERÃ–D             ,1226
241 64,HARLÃ–SA             ,690
241 65,HARLÃ–SA             ,615
241 71,MARIEHOLM           ,801
241 72,MARIEHOLM           ,1293
241 74,STEHAG              ,1083
241 75,STEHAG              ,698
241 91,ESLÃ–V               ,1016
241 92,ESLÃ–V               ,1098
241 93,ESLÃ–V               ,1108
241 94,ESLÃ–V               ,525
241 95,BILLINGE            ,636
241 96,STOCKAMÃ–LLAN        ,419
242 30,HÃ–RBY               ,998
242 31,HÃ–RBY               ,1622
242 32,HÃ–RBY               ,681
242 33,HÃ–RBY               ,1469
242 34,HÃ–RBY               ,1194
242 35,HÃ–RBY               ,1192
242 71,LUDVIGSBORG         ,668
242 72,LUDVIGSBORG         ,400
242 91,HÃ–RBY               ,566
242 92,HÃ–RBY               ,623
242 93,HÃ–RBY               ,1036
242 94,HÃ–RBY               ,800
242 95,HÃ–RBY               ,1068
242 96,HÃ–RBY               ,395
242 97,HÃ–RBY               ,1686
242 98,HÃ–RBY               ,253
243 30,HÃ–Ã–R                ,1401
243 31,HÃ–Ã–R                ,1457
243 32,HÃ–Ã–R                ,1916
243 33,HÃ–Ã–R                ,449
243 34,HÃ–Ã–R                ,1641
243 35,HÃ–Ã–R                ,1588
243 36,HÃ–Ã–R                ,730
243 39,HÃ–Ã–R                ,178
243 40,HÃ–Ã–R                ,17
243 71,TJÃ–RNARP            ,335
243 72,TJÃ–RNARP            ,803
243 73,TJÃ–RNARP            ,149
243 91,HÃ–Ã–R                ,1069
243 92,HÃ–Ã–R                ,539
243 93,HÃ–Ã–R                ,1230
243 94,HÃ–Ã–R                ,311
243 95,HÃ–Ã–R                ,940
243 96,HÃ–Ã–R                ,454
243 97,HALLARÃ–D            ,334
244 30,KÃ„VLINGE            ,895
244 31,KÃ„VLINGE            ,1094
244 32,KÃ„VLINGE            ,1066
244 33,KÃ„VLINGE            ,1206
244 36,KÃ„VLINGE            ,1443
244 38,KÃ„VLINGE            ,992
244 39,KÃ„VLINGE            ,1051
244 41,KÃ„VLINGE            ,1326
244 60,FURULUND            ,616
244 62,FURULUND            ,656
244 63,FURULUND            ,746
244 65,FURULUND            ,1172
244 66,FURULUND            ,1022
244 71,DÃ–SJEBRO            ,942
244 91,KÃ„VLINGE            ,850
244 93,KÃ„VLINGE            ,707
244 94,FURULUND            ,397
244 95,DÃ–SJEBRO            ,586
245 31,STAFFANSTORP        ,1013
245 32,STAFFANSTORP        ,1486
245 33,STAFFANSTORP        ,1519
245 34,STAFFANSTORP        ,13
245 35,STAFFANSTORP        ,1742
245 37,STAFFANSTORP        ,1186
245 38,STAFFANSTORP        ,1694
245 41,STAFFANSTORP        ,733
245 42,STAFFANSTORP        ,1933
245 43,STAFFANSTORP        ,299
245 44,STAFFANSTORP        ,1339
245 45,STAFFANSTORP        ,1801
245 61,STAFFANSTORP        ,416
245 62,HJÃ„RUP              ,1352
245 63,HJÃ„RUP              ,1713
245 64,HJÃ„RUP              ,521
245 65,HJÃ„RUP              ,793
245 91,STAFFANSTORP        ,771
245 92,STAFFANSTORP        ,745
245 93,STAFFANSTORP        ,981
246 30,LÃ–DDEKÃ–PINGE        ,1009
246 31,LÃ–DDEKÃ–PINGE        ,911
246 32,LÃ–DDEKÃ–PINGE        ,1366
246 33,LÃ–DDEKÃ–PINGE        ,985
246 34,LÃ–DDEKÃ–PINGE        ,1090
246 35,LÃ–DDEKÃ–PINGE        ,545
246 36,LÃ–DDEKÃ–PINGE        ,1191
246 42,LÃ–DDEKÃ–PINGE        ,1
246 50,LÃ–DDEKÃ–PINGE        ,1329
246 51,LÃ–DDEKÃ–PINGE        ,1335
246 52,LÃ–DDEKÃ–PINGE        ,1169
246 55,LÃ–DDEKÃ–PINGE        ,489
246 57,BARSEBÃ„CK           ,1052
247 31,SÃ–DRA SANDBY        ,858
247 32,SÃ–DRA SANDBY        ,1104
247 33,SÃ–DRA SANDBY        ,902
247 34,SÃ–DRA SANDBY        ,1189
247 35,SÃ–DRA SANDBY        ,1128
247 36,SÃ–DRA SANDBY        ,890
247 41,SÃ–DRA SANDBY        ,565
247 45,TORNA-HÃ„LLESTAD     ,586
247 47,FLYINGE             ,1023
247 50,DALBY               ,775
247 51,DALBY               ,906
247 52,DALBY               ,818
247 53,DALBY               ,794
247 54,DALBY               ,714
247 55,DALBY               ,1398
247 56,DALBY               ,477
247 60,VEBERÃ–D             ,783
247 61,VEBERÃ–D             ,901
247 62,VEBERÃ–D             ,998
247 63,VEBERÃ–D             ,1096
247 64,VEBERÃ–D             ,984
247 70,GENARP              ,881
247 71,GENARP              ,690
247 72,GENARP              ,1339
247 91,SÃ–DRA SANDBY        ,597
247 92,SÃ–DRA SANDBY        ,425
247 93,FLYINGE             ,312
247 94,DALBY               ,456
247 95,TORNA-HÃ„LLESTAD     ,294
247 96,VEBERÃ–D             ,749
247 97,FLYINGE             ,638
247 98,GENARP              ,618
247 99,GENARP              ,575
252 20,HELSINGBORG         ,938
252 21,HELSINGBORG         ,906
252 22,HELSINGBORG         ,1360
252 23,HELSINGBORG         ,933
252 24,HELSINGBORG         ,646
252 25,HELSINGBORG         ,1254
252 26,HELSINGBORG         ,990
252 27,HELSINGBORG         ,2017
252 28,HELSINGBORG         ,751
252 29,HELSINGBORG         ,2103
252 30,HELSINGBORG         ,996
252 31,HELSINGBORG         ,1711
252 32,HELSINGBORG         ,646
252 34,HELSINGBORG         ,1205
252 44,HELSINGBORG         ,1313
252 45,HELSINGBORG         ,733
252 46,HELSINGBORG         ,1604
252 47,HELSINGBORG         ,1100
252 48,HELSINGBORG         ,1386
252 49,HELSINGBORG         ,1561
252 50,HELSINGBORG         ,1568
252 51,HELSINGBORG         ,1358
252 52,HELSINGBORG         ,1640
252 63,HELSINGBORG         ,1161
252 67,HELSINGBORG         ,773
252 68,HELSINGBORG         ,949
252 69,RÃ…Ã…                 ,895
252 70,RÃ…Ã…                 ,1563
252 71,RÃ…Ã…                 ,791
252 75,HELSINGBORG         ,1255
252 76,HELSINGBORG         ,1460
252 77,HELSINGBORG         ,1398
252 84,HELSINGBORG         ,1457
252 85,HELSINGBORG         ,808
252 86,HELSINGBORG         ,1645
252 87,HELSINGBORG         ,444
253 41,VALLÃ…KRA            ,932
253 42,VALLÃ…KRA            ,777
253 51,PÃ…ARP               ,876
253 52,PÃ…ARP               ,1308
253 53,PÃ…ARP               ,1107
253 54,MÃ–RARP              ,943
253 55,MÃ–RARP              ,846
253 56,MÃ–RARP              ,1018
253 60,RAMLÃ–SA             ,1008
253 61,HELSINGBORG         ,2162
253 62,HELSINGBORG         ,1826
253 68,HELSINGBORG         ,33
253 73,GANTOFTA            ,1345
253 74,HELSINGBORG         ,1590
253 75,HELSINGBORG         ,1166
254 33,HELSINGBORG         ,1371
254 35,HELSINGBORG         ,1325
254 36,HELSINGBORG         ,1136
254 37,HELSINGBORG         ,1830
254 38,HELSINGBORG         ,1411
254 39,HELSINGBORG         ,1759
254 40,HELSINGBORG         ,1827
254 41,HELSINGBORG         ,1457
254 42,HELSINGBORG         ,518
254 43,HELSINGBORG         ,1406
254 44,HELSINGBORG         ,1194
254 48,HELSINGBORG         ,9
254 49,HELSINGBORG         ,1371
254 50,HELSINGBORG         ,1831
254 51,HELSINGBORG         ,1065
254 52,HELSINGBORG         ,1
254 53,HELSINGBORG         ,1203
254 54,HELSINGBORG         ,2024
254 55,HELSINGBORG         ,1707
254 56,HELSINGBORG         ,2546
254 57,HELSINGBORG         ,2039
254 58,HELSINGBORG         ,1510
254 59,HELSINGBORG         ,81
254 60,HELSINGBORG         ,1220
254 61,HELSINGBORG         ,2002
254 62,HELSINGBORG         ,1203
254 63,HELSINGBORG         ,787
254 64,HELSINGBORG         ,29
254 65,HELSINGBORG         ,1248
254 66,HELSINGBORG         ,33
254 67,HELSINGBORG         ,4
254 68,HELSINGBORG         ,103
254 70,KATTARP             ,936
254 71,HASSLARP            ,669
254 72,Ã–DÃ…KRA              ,1560
254 73,Ã–DÃ…KRA              ,1000
254 74,Ã–DÃ…KRA              ,1084
254 75,Ã–DÃ…KRA              ,1340
254 76,ALLERUM             ,1405
254 77,FLENINGE            ,583
255 91,HELSINGBORG         ,692
255 92,HELSINGBORG         ,564
256 54,RAMLÃ–SA             ,1612
256 55,HELSINGBORG         ,1715
256 56,HELSINGBORG         ,1809
256 57,RAMLÃ–SA             ,1801
256 58,HELSINGBORG         ,937
256 59,HELSINGBORG         ,1407
256 61,HELSINGBORG         ,1574
256 62,HELSINGBORG         ,1948
256 63,HELSINGBORG         ,550
256 64,HELSINGBORG         ,1175
256 65,HELSINGBORG         ,723
256 66,HELSINGBORG         ,27
256 67,HELSINGBORG         ,876
256 68,HELSINGBORG         ,408
256 69,HELSINGBORG         ,117
257 30,RYDEBÃ„CK            ,1026
257 31,RYDEBÃ„CK            ,1223
257 32,RYDEBÃ„CK            ,1229
257 33,RYDEBÃ„CK            ,1465
257 34,RYDEBÃ„CK            ,365
260 13,SANKT IBB           ,367
261 30,LANDSKRONA          ,275
261 31,LANDSKRONA          ,2091
261 32,LANDSKRONA          ,1600
261 33,LANDSKRONA          ,1417
261 34,LANDSKRONA          ,1520
261 35,LANDSKRONA          ,1222
261 36,LANDSKRONA          ,2090
261 37,LANDSKRONA          ,1181
261 38,LANDSKRONA          ,1074
261 39,LANDSKRONA          ,1727
261 40,LANDSKRONA          ,1620
261 41,LANDSKRONA          ,1455
261 42,LANDSKRONA          ,2422
261 43,LANDSKRONA          ,1802
261 44,LANDSKRONA          ,2
261 45,LANDSKRONA          ,1774
261 46,LANDSKRONA          ,870
261 47,LANDSKRONA          ,497
261 51,LANDSKRONA          ,1907
261 52,LANDSKRONA          ,1350
261 53,LANDSKRONA          ,906
261 61,LANDSKRONA          ,2082
261 62,GLUMSLÃ–V            ,1991
261 63,GLUMSLÃ–V            ,357
261 65,HÃ„RSLÃ–V             ,373
261 72,HÃ„LJARP             ,1509
261 73,HÃ„LJARP             ,1363
261 75,ASMUNDTORP          ,1654
261 76,ASMUNDTORP          ,528
261 91,LANDSKRONA          ,636
261 92,HÃ„RSLÃ–V             ,324
261 93,SAXTORP             ,1192
261 94,ANNELÃ–V             ,782
262 31,Ã„NGELHOLM           ,805
262 32,Ã„NGELHOLM           ,1336
262 33,Ã„NGELHOLM           ,813
262 34,Ã„NGELHOLM           ,601
262 35,Ã„NGELHOLM           ,984
262 41,Ã„NGELHOLM           ,1836
262 42,Ã„NGELHOLM           ,1164
262 43,Ã„NGELHOLM           ,1161
262 44,Ã„NGELHOLM           ,974
262 51,Ã„NGELHOLM           ,1414
262 52,Ã„NGELHOLM           ,1604
262 53,Ã„NGELHOLM           ,1731
262 54,Ã„NGELHOLM           ,773
262 57,Ã„NGELHOLM           ,1329
262 58,Ã„NGELHOLM           ,560
262 61,Ã„NGELHOLM           ,1376
262 62,Ã„NGELHOLM           ,1191
262 63,Ã„NGELHOLM           ,1512
262 64,Ã„NGELHOLM           ,550
262 65,Ã„NGELHOLM           ,1403
262 70,STRÃ–VELSTORP        ,1157
262 71,Ã„NGELHOLM           ,3
262 72,Ã„NGELHOLM           ,136
262 73,Ã„NGELHOLM           ,52
262 91,Ã„NGELHOLM           ,578
262 92,Ã„NGELHOLM           ,549
262 93,Ã„NGELHOLM           ,553
262 94,Ã„NGELHOLM           ,659
262 95,Ã„NGELHOLM           ,721
262 96,Ã„NGELHOLM           ,416
263 31,HÃ–GANÃ„S             ,658
263 32,HÃ–GANÃ„S             ,1088
263 33,HÃ–GANÃ„S             ,1083
263 34,HÃ–GANÃ„S             ,1013
263 36,HÃ–GANÃ„S             ,1430
263 37,HÃ–GANÃ„S             ,1178
263 38,HÃ–GANÃ„S             ,810
263 39,HÃ–GANÃ„S             ,943
263 51,HÃ–GANÃ„S             ,282
263 52,LERBERGET           ,683
263 53,LERBERGET           ,796
263 54,LERBERGET           ,1199
263 57,HÃ–GANÃ„S             ,512
263 58,STRANDBADEN         ,900
263 61,VIKEN               ,1073
263 62,VIKEN               ,1374
263 63,VIKEN               ,1050
263 65,VIKEN               ,1222
263 71,JONSTORP            ,1619
263 72,SKÃ„RET              ,274
263 73,ARILD               ,344
263 75,NYHAMNSLÃ„GE         ,1057
263 76,NYHAMNSLÃ„GE         ,830
263 77,MÃ–LLE               ,819
263 91,HÃ–GANÃ„S             ,915
263 92,JONSTORP            ,670
263 93,HÃ–GANÃ„S             ,995
264 31,KLIPPAN             ,951
264 32,KLIPPAN             ,918
264 33,KLIPPAN             ,1005
264 34,KLIPPAN             ,834
264 35,KLIPPAN             ,1272
264 36,KLIPPAN             ,841
264 37,KLIPPAN             ,1296
264 38,KLIPPAN             ,1041
264 39,KLIPPAN             ,307
264 51,LJUNGBYHED          ,892
264 52,LJUNGBYHED          ,972
264 53,LJUNGBYHED          ,1090
264 54,LJUNGBYHED          ,840
264 70,KLIPPAN             ,626
264 71,Ã–STRA LJUNGBY       ,939
264 91,KLIPPAN             ,412
264 92,KLIPPAN             ,883
264 93,KLIPPAN             ,615
264 94,KLIPPAN             ,730
265 31,Ã…STORP              ,1912
265 32,Ã…STORP              ,808
265 33,Ã…STORP              ,964
265 34,Ã…STORP              ,1197
265 35,Ã…STORP              ,1145
265 36,Ã…STORP              ,1369
265 37,Ã…STORP              ,699
265 38,Ã…STORP              ,504
265 39,Ã…STORP              ,173
265 40,Ã…STORP              ,197
265 50,NYVÃ…NG              ,592
265 71,KVIDINGE            ,1045
265 72,KVIDINGE            ,1315
265 74,HYLLINGE            ,1036
265 75,HYLLINGE            ,1191
265 90,Ã…STORP              ,806
266 31,MUNKA-LJUNGBY       ,887
266 32,MUNKA-LJUNGBY       ,945
266 33,MUNKA-LJUNGBY       ,1007
266 34,MUNKA-LJUNGBY       ,12
266 51,VEJBYSTRAND         ,495
266 52,VEJBYSTRAND         ,808
266 53,VEJBYSTRAND         ,764
266 54,VEJBYSTRAND         ,735
266 55,VEJBYSTRAND         ,842
266 75,HJÃ„RNARP            ,916
266 91,MUNKA-LJUNGBY       ,558
266 92,MUNKA-LJUNGBY       ,763
266 93,MUNKA-LJUNGBY       ,645
266 94,MUNKA-LJUNGBY       ,550
266 95,MUNKA-LJUNGBY       ,515
266 97,HJÃ„RNARP            ,1098
266 98,HJÃ„RNARP            ,818
267 31,BJUV                ,1195
267 32,BJUV                ,378
267 33,BJUV                ,818
267 34,BJUV                ,943
267 35,BJUV                ,726
267 36,BJUV                ,349
267 37,BJUV                ,918
267 38,BJUV                ,548
267 39,BJUV                ,27
267 40,BJUV                ,640
267 41,BJUV                ,304
267 71,BILLESHOLM          ,910
267 72,BILLESHOLM          ,949
267 73,BILLESHOLM          ,1089
267 74,BILLESHOLM          ,927
267 75,EKEBY               ,1246
267 76,EKEBY               ,1250
267 77,EKEBY               ,1154
267 90,BJUV                ,465
268 31,SVALÃ–V              ,1042
268 32,SVALÃ–V              ,964
268 33,SVALÃ–V              ,775
268 34,SVALÃ–V              ,852
268 68,RÃ–STÃ…NGA            ,1332
268 71,TECKOMATORP         ,1340
268 72,TECKOMATORP         ,982
268 73,BILLEBERGA          ,798
268 74,BILLEBERGA          ,695
268 75,TÃ…GARP              ,910
268 76,KÃ…GERÃ–D             ,906
268 77,KÃ…GERÃ–D             ,1259
268 78,KÃ…GERÃ–D             ,557
268 90,SVALÃ–V              ,1046
269 31,BÃ…STAD              ,386
269 32,BÃ…STAD              ,240
269 33,BÃ…STAD              ,326
269 34,BÃ…STAD              ,318
269 35,BÃ…STAD              ,343
269 36,BÃ…STAD              ,580
269 37,BÃ…STAD              ,674
269 38,BÃ…STAD              ,746
269 39,BÃ…STAD              ,536
269 40,BÃ…STAD              ,634
269 41,Ã–STRA KARUP         ,603
269 42,BÃ…STAD              ,275
269 62,GREVIE              ,759
269 71,FÃ–RSLÃ–V             ,869
269 72,FÃ–RSLÃ–V             ,861
269 73,FÃ–RSLÃ–V             ,1097
269 74,VÃ„STRA KARUP        ,549
269 76,TOREKOV             ,273
269 77,TOREKOV             ,460
269 78,TOREKOV             ,316
269 91,BÃ…STAD              ,539
269 92,BÃ…STAD              ,635
269 93,BÃ…STAD              ,558
269 94,BÃ…STAD              ,229
269 95,BÃ…STAD              ,601
269 96,BÃ…STAD              ,518
270 21,GLEMMINGEBRO        ,891
270 31,Ã„SPERÃ–D             ,246
271 31,YSTAD               ,897
271 32,YSTAD               ,606
271 33,YSTAD               ,832
271 34,YSTAD               ,753
271 35,YSTAD               ,1032
271 36,YSTAD               ,971
271 37,YSTAD               ,846
271 38,YSTAD               ,1009
271 39,YSTAD               ,391
271 40,YSTAD               ,588
271 41,YSTAD               ,777
271 42,YSTAD               ,883
271 43,YSTAD               ,658
271 44,YSTAD               ,822
271 45,YSTAD               ,827
271 46,YSTAD               ,667
271 50,YSTAD               ,978
271 51,YSTAD               ,1189
271 52,YSTAD               ,967
271 53,YSTAD               ,575
271 54,YSTAD               ,1187
271 55,YSTAD               ,454
271 57,YSTAD               ,377
271 60,YSTAD               ,55
271 71,NYBROSTRAND         ,957
271 72,KÃ–PINGEBRO          ,1279
271 73,KÃ–PINGEBRO          ,446
271 76,LÃ–DERUP             ,721
271 77,LÃ–DERUP             ,487
271 78,LÃ–DERUP             ,443
271 91,YSTAD               ,761
271 92,YSTAD               ,879
271 93,YSTAD               ,508
271 94,YSTAD               ,411
271 95,YSTAD               ,390
271 96,YSTAD               ,225
271 97,YSTAD               ,175
271 98,YSTAD               ,753
271 99,YSTAD               ,700
272 31,SIMRISHAMN          ,754
272 32,SIMRISHAMN          ,737
272 33,SIMRISHAMN          ,865
272 34,SIMRISHAMN          ,595
272 35,SIMRISHAMN          ,925
272 36,SIMRISHAMN          ,414
272 37,SIMRISHAMN          ,1365
272 38,BRANTEVIK           ,401
272 39,SIMRISHAMN          ,767
272 61,GÃ„RSNÃ„S             ,980
272 91,SIMRISHAMN          ,353
272 92,SIMRISHAMN          ,434
272 93,TOMMARP             ,619
272 94,SIMRISHAMN          ,890
272 95,SIMRISHAMN          ,607
272 96,GÃ„RSNÃ„S             ,346
272 97,GÃ„RSNÃ„S             ,629
273 30,TOMELILLA           ,731
273 31,TOMELILLA           ,948
273 32,TOMELILLA           ,541
273 33,TOMELILLA           ,1033
273 34,TOMELILLA           ,1013
273 35,TOMELILLA           ,616
273 36,TOMELILLA           ,933
273 50,BRÃ–SARP             ,696
273 55,BRÃ–SARP             ,397
273 56,BRÃ–SARP             ,267
273 57,BRÃ–SARP             ,259
273 91,TOMELILLA           ,505
273 92,SKÃ…NE-TRANÃ…S        ,461
273 93,TOMELILLA           ,780
273 94,TOMELILLA           ,565
273 95,TOMELILLA           ,910
273 96,TOMELILLA           ,596
273 97,TOMELILLA           ,882
273 98,SMEDSTORP           ,733
274 30,SKURUP              ,16
274 31,SKURUP              ,1020
274 32,SKURUP              ,850
274 33,SKURUP              ,1485
274 34,SKURUP              ,872
274 35,SKURUP              ,1003
274 36,SKURUP              ,1149
274 37,SKURUP              ,961
274 50,SKIVARP             ,876
274 51,SKIVARP             ,359
274 53,SKIVARP             ,366
274 54,SKIVARP             ,580
274 56,ABBEKÃ…S             ,747
274 60,RYDSGÃ…RD            ,605
274 61,RYDSGÃ…RD            ,594
274 62,RYDSGÃ…RD            ,675
274 63,RYDSGÃ…RD            ,291
274 91,SKURUP              ,586
274 92,SKURUP              ,1016
274 93,SKURUP              ,790
274 94,SKURUP              ,364
275 30,SJÃ–BO               ,569
275 31,SJÃ–BO               ,1023
275 32,SJÃ–BO               ,816
275 33,SJÃ–BO               ,680
275 34,SJÃ–BO               ,547
275 35,SJÃ–BO               ,408
275 36,SJÃ–BO               ,1036
275 37,SJÃ–BO               ,760
275 38,SJÃ–BO               ,845
275 39,SJÃ–BO               ,875
275 61,BLENTARP            ,384
275 62,BLENTARP            ,810
275 63,BLENTARP            ,839
275 64,BLENTARP            ,1124
275 66,VOLLSJÃ–             ,709
275 67,VOLLSJÃ–             ,874
275 68,VOLLSJÃ–             ,844
275 70,LÃ–VESTAD            ,430
275 71,LÃ–VESTAD            ,586
275 72,LÃ–VESTAD            ,655
275 75,LÃ–VESTAD            ,531
275 91,SJÃ–BO               ,299
275 92,SJÃ–BO               ,502
275 93,SJÃ–BO               ,395
275 94,SJÃ–BO               ,414
275 95,SJÃ–BO               ,648
275 96,SÃ–VDE               ,388
276 30,BORRBY              ,908
276 35,BORRBY              ,250
276 36,BORRBY              ,370
276 37,BORRBY              ,265
276 50,HAMMENHÃ–G           ,866
276 55,HAMMENHÃ–G           ,312
276 56,HAMMENHÃ–G           ,322
276 60,SKILLINGE           ,839
277 30,KIVIK               ,368
277 31,KIVIK               ,571
277 32,KIVIK               ,152
277 35,KIVIK               ,406
277 36,VITABY              ,507
277 37,KIVIK               ,221
277 40,SANKT OLOF          ,625
277 45,SANKT OLOF          ,469
280 10,SÃ–SDALA             ,2691
280 20,BJÃ„RNUM             ,3793
